video,release_id,sample_index,approx_second,source_frame_index,phase,dvids_anchor,object_x_center_crop,object_y_center_crop,object_x_full_frame,object_y_full_frame,dx_from_crop_center,dy_from_crop_center,predicted_x_center_crop,predicted_y_center_crop,prev_seed_second,next_seed_second,seed_confidence,seed_note,refinement_delta_px,object_bbox_w,object_bbox_h,object_component_area,object_max_luma,object_mean_luma,candidate_count,nearest_colored_overlay_px,overlay_relation,review_confidence,marking_basis,annotated_frame_path,zoom_patch_path
DOD_111689115.mp4,DOW-UAP-PR44,38,161.6,4848,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,202.9,119.9,682.9,389.9,-277.1,-150.1,201.6,126.8,161.0,162.0,high,interpolated between one-fps seed detections,7.0,9,7,43,254,209.35,1,138.82,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0038_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0038_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,39,161.8,4854,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,201.2,121.7,681.2,391.7,-278.8,-148.3,200.7,130.3,161.0,162.0,high,interpolated between one-fps seed detections,8.61,8,7,42,255,208.79,1,138.4,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0039_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0039_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,40,162.0,4860,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,201.1,124.6,681.1,394.6,-278.9,-145.4,199.7,133.7,162.0,162.0,high,single compact white candidate,9.2,8,7,41,254,211.95,1,141.69,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0040_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0040_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,41,162.2,4866,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,200.9,128.2,680.9,398.2,-279.1,-141.8,201.5,143.3,162.0,163.0,high,interpolated between one-fps seed detections,15.13,7,8,41,255,212.32,1,143.61,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0041_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0041_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,42,162.4,4872,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,200.5,131.9,680.5,401.9,-279.5,-138.1,203.2,153.0,162.0,163.0,high,interpolated between one-fps seed detections,21.26,8,7,42,255,210.52,1,145.54,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0042_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0042_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,43,162.6,4878,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,200.6,138.9,680.6,408.9,-279.4,-131.1,205.0,162.6,162.0,163.0,high,interpolated between one-fps seed detections,24.09,8,7,44,255,209.68,1,150.09,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0043_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0043_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,44,162.8,4884,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,200.3,147.8,680.3,417.8,-279.7,-122.2,206.7,172.3,162.0,163.0,high,interpolated between one-fps seed detections,25.31,7,7,43,255,212.93,1,155.71,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0044_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0044_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,45,163.0,4890,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,200.3,157.1,680.3,427.1,-279.7,-112.9,208.5,181.9,163.0,163.0,high,single compact white candidate,26.15,7,7,40,255,214.32,1,146.9,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0045_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0045_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,46,163.2,4896,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,204.0,170.6,684.0,440.6,-276.0,-99.4,218.1,191.5,163.0,164.0,high,interpolated between one-fps seed detections,25.19,8,7,43,253,206.12,1,129.72,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0046_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0046_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,47,163.4,4902,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,207.8,179.4,687.8,449.4,-272.2,-90.6,227.7,201.0,163.0,164.0,high,interpolated between one-fps seed detections,29.4,7,8,42,253,212.43,1,122.8,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0047_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0047_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,48,163.6,4908,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,214.9,189.8,694.9,459.8,-265.1,-80.2,237.4,210.6,163.0,164.0,high,interpolated between one-fps seed detections,30.61,7,7,38,254,202.61,1,111.36,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0048_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0048_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,49,163.8,4914,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,222.1,199.0,702.1,469.0,-257.9,-71.0,247.0,220.1,163.0,164.0,high,interpolated between one-fps seed detections,32.68,7,7,40,253,208.3,1,100.71,separate from colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0049_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0049_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,50,164.0,4920,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,228.5,205.3,708.5,475.3,-251.5,-64.7,256.6,229.7,164.0,164.0,high,single compact white candidate,37.18,8,7,41,255,207.73,1,92.82,separate from colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0050_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0050_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,51,164.2,4926,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,241.8,218.1,721.8,488.1,-238.2,-51.9,268.2,238.4,164.0,165.0,high,interpolated between one-fps seed detections,33.27,8,7,41,255,215.27,1,75.89,separate from colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0051_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0051_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,52,164.4,4932,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,252.9,226.4,732.9,496.4,-227.1,-43.6,279.8,247.1,164.0,165.0,high,interpolated between one-fps seed detections,33.91,7,6,35,255,226.83,1,65.13,separate from colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0052_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0052_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,53,164.6,4938,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,265.2,236.3,745.2,506.3,-214.8,-33.7,291.4,255.8,164.0,165.0,high,interpolated between one-fps seed detections,32.68,7,6,30,255,219.07,1,49.35,separate from colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0053_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0053_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,54,164.8,4944,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,278.4,246.8,758.4,516.8,-201.6,-23.2,303.0,264.5,164.0,165.0,high,interpolated between one-fps seed detections,30.29,6,5,22,254,203.5,1,38.18,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0054_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0054_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,55,165.0,4950,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,289.9,254.9,769.9,524.9,-190.1,-15.1,314.6,273.2,165.0,165.0,high,single compact white candidate,30.76,5,5,18,255,232.17,1,31.69,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0055_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0055_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,56,165.2,4956,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,299.4,262.4,779.4,532.4,-180.6,-7.6,328.1,283.5,165.0,166.0,high,interpolated between one-fps seed detections,35.63,4,4,13,254,201.62,1,29.79,near colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0056_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0056_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,57,165.4,4962,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,315.9,274.1,795.9,544.1,-164.1,4.1,341.6,293.8,165.0,166.0,high,interpolated between one-fps seed detections,32.35,3,3,8,248,223.62,1,37.79,separate from colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0057_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0057_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,58,165.6,4968,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,355.0,304.1,835.0,574.1,-125.0,34.1,355.0,304.1,165.0,166.0,high,interpolated between one-fps seed detections,0.0,,,,,,,75.07,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0058_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0058_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,59,165.8,4974,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,368.5,314.4,848.5,584.4,-111.5,44.4,368.5,314.4,165.0,166.0,high,interpolated between one-fps seed detections,0.0,,,,,,,82.77,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0059_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0059_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,60,166.0,4980,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,382.0,324.7,862.0,594.7,-98.0,54.7,382.0,324.7,166.0,166.0,high,single compact white candidate,0.0,,,,,,,78.31,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0060_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0060_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,61,166.2,4986,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,387.8,331.0,867.8,601.0,-92.2,61.0,387.8,331.0,166.0,167.0,high,interpolated between one-fps seed detections,0.0,,,,,,,78.92,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0061_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0061_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,62,166.4,4992,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,393.6,337.4,873.6,607.4,-86.4,67.4,393.6,337.4,166.0,167.0,high,interpolated between one-fps seed detections,0.0,,,,,,,80.44,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0062_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0062_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,63,166.6,4998,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,399.3,343.7,879.3,613.7,-80.7,73.7,399.3,343.7,166.0,167.0,high,interpolated between one-fps seed detections,0.0,,,,,,,82.83,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0063_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0063_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,64,166.8,5004,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,405.1,350.1,885.1,620.1,-74.9,80.1,405.1,350.1,166.0,167.0,high,interpolated between one-fps seed detections,0.0,,,,,,,83.69,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0064_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0064_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,65,167.0,5010,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,410.9,356.4,890.9,626.4,-69.1,86.4,410.9,356.4,167.0,167.0,high,single compact white candidate,0.0,,,,,,,82.79,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0065_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0065_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,66,167.2,5016,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,408.5,353.5,888.5,623.5,-71.5,83.5,412.5,358.0,167.0,168.0,high,interpolated between one-fps seed detections,5.99,2,2,4,250,235.5,1,82.9,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0066_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0066_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,67,167.4,5022,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,414.0,359.6,894.0,629.6,-66.0,89.6,414.0,359.6,167.0,168.0,high,interpolated between one-fps seed detections,0.0,,,,,,,82.52,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0067_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0067_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,68,167.6,5028,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,415.6,361.2,895.6,631.2,-64.4,91.2,415.6,361.2,167.0,168.0,high,interpolated between one-fps seed detections,0.0,,,,,,,82.48,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0068_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0068_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,69,167.8,5034,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,417.5,362.0,897.5,632.0,-62.5,92.0,417.1,362.8,167.0,168.0,high,interpolated between one-fps seed detections,0.88,2,3,6,255,244.0,1,81.67,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0069_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0069_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,70,168.0,5040,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,418.5,363.5,898.5,633.5,-61.5,93.5,418.7,364.4,168.0,168.0,high,single compact white candidate,0.92,2,2,4,253,244.25,1,82.03,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0070_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0070_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,71,168.2,5046,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,416.0,365.0,896.0,635.0,-64.0,95.0,416.0,365.0,168.0,169.0,high,interpolated between one-fps seed detections,0.0,,,,,,,84.85,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0071_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0071_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,72,168.4,5052,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,420.0,365.5,900.0,635.5,-60.0,95.5,413.3,365.6,168.0,169.0,high,interpolated between one-fps seed detections,6.74,3,2,6,255,248.5,1,82.44,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0072_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0072_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,73,168.6,5058,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,418.9,365.1,898.9,635.1,-61.1,95.1,410.5,366.1,168.0,169.0,high,interpolated between one-fps seed detections,8.4,3,3,8,255,246.38,1,82.94,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0073_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0073_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,74,168.8,5064,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,407.8,366.7,887.8,636.7,-72.2,96.7,407.8,366.7,168.0,169.0,high,interpolated between one-fps seed detections,0.0,,,,,,,91.91,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0074_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0074_patch.jpg
