track,rate_metric,rate_label,pixel_rate_px_s,assumed_full_frame_hfov_deg,assumed_slant_range_nm,source_width_px,implied_speed_mps,implied_speed_mph,implied_speed_kts
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,4.0,100.0,1920,2763.343,6181.421,5371.507
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,8.0,1.0,1920,55.267,123.628,107.43
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,8.0,2.0,1920,110.534,247.257,214.86
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,8.0,5.0,1920,276.334,618.142,537.151
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,8.0,10.0,1920,552.669,1236.284,1074.301
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,8.0,20.0,1920,1105.337,2472.569,2148.603
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,8.0,50.0,1920,2763.343,6181.421,5371.507
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,8.0,100.0,1920,5526.685,12362.843,10743.014
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,10.0,1.0,1920,69.084,154.536,134.288
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,10.0,2.0,1920,138.167,309.071,268.575
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,10.0,5.0,1920,345.418,772.678,671.438
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,10.0,10.0,1920,690.836,1545.355,1342.877
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,10.0,20.0,1920,1381.671,3090.711,2685.753
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,10.0,50.0,1920,3454.178,7726.777,6714.384
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,10.0,100.0,1920,6908.356,15453.553,13428.767
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,20.0,1.0,1920,138.167,309.071,268.575
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,20.0,2.0,1920,276.334,618.142,537.151
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,20.0,5.0,1920,690.836,1545.355,1342.877
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,20.0,10.0,1920,1381.671,3090.711,2685.753
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,20.0,20.0,1920,2763.343,6181.421,5371.507
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,20.0,50.0,1920,6908.356,15453.553,13428.767
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,20.0,100.0,1920,13816.713,30907.106,26857.534
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,1.0,1920,0.018,0.041,0.035
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,2.0,1920,0.036,0.081,0.071
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,5.0,1920,0.091,0.204,0.177
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,10.0,1920,0.182,0.407,0.354
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,20.0,1920,0.364,0.815,0.708
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,50.0,1920,0.911,2.037,1.77
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,100.0,1920,1.822,4.075,3.541
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,1.0,1.0,1920,0.036,0.081,0.071
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,1.0,2.0,1920,0.073,0.163,0.142
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,1.0,5.0,1920,0.182,0.407,0.354
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,1.0,10.0,1920,0.364,0.815,0.708
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,1.0,20.0,1920,0.729,1.63,1.416
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,1.0,50.0,1920,1.822,4.075,3.541
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,1.0,100.0,1920,3.643,8.149,7.082
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,2.0,1.0,1920,0.073,0.163,0.142
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,2.0,2.0,1920,0.146,0.326,0.283
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,2.0,5.0,1920,0.364,0.815,0.708
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,2.0,10.0,1920,0.729,1.63,1.416
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,2.0,20.0,1920,1.457,3.26,2.833
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,2.0,50.0,1920,3.643,8.149,7.082
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,2.0,100.0,1920,7.286,16.299,14.163
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,4.0,1.0,1920,0.146,0.326,0.283
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,4.0,2.0,1920,0.291,0.652,0.567
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,4.0,5.0,1920,0.729,1.63,1.416
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,4.0,10.0,1920,1.457,3.26,2.833
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,4.0,20.0,1920,2.915,6.52,5.665
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,4.0,50.0,1920,7.286,16.299,14.163
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,4.0,100.0,1920,14.573,32.598,28.327
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,8.0,1.0,1920,0.291,0.652,0.567
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,8.0,2.0,1920,0.583,1.304,1.133
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,8.0,5.0,1920,1.457,3.26,2.833
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,8.0,10.0,1920,2.915,6.52,5.665
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,8.0,20.0,1920,5.829,13.039,11.331
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,8.0,50.0,1920,14.573,32.598,28.327
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,8.0,100.0,1920,29.145,65.196,56.653
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,10.0,1.0,1920,0.364,0.815,0.708
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,10.0,2.0,1920,0.729,1.63,1.416
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,10.0,5.0,1920,1.822,4.075,3.541
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,10.0,10.0,1920,3.643,8.149,7.082
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,10.0,20.0,1920,7.286,16.299,14.163
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,10.0,50.0,1920,18.216,40.747,35.408
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,10.0,100.0,1920,36.431,81.494,70.817
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,20.0,1.0,1920,0.729,1.63,1.416
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,20.0,2.0,1920,1.457,3.26,2.833
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,20.0,5.0,1920,3.643,8.149,7.082
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,20.0,10.0,1920,7.286,16.299,14.163
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,20.0,20.0,1920,14.573,32.598,28.327
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,20.0,50.0,1920,36.431,81.494,70.817
phase_all: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,20.0,100.0,1920,72.863,162.989,141.633
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,0.5,1.0,1920,0.748,1.672,1.453
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,0.5,2.0,1920,1.495,3.345,2.907
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,0.5,5.0,1920,3.738,8.362,7.266
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,0.5,10.0,1920,7.476,16.724,14.533
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,0.5,20.0,1920,14.952,33.448,29.065
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,0.5,50.0,1920,37.381,83.619,72.663
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,0.5,100.0,1920,74.762,167.239,145.326
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,1.0,1.0,1920,1.495,3.345,2.907
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,1.0,2.0,1920,2.99,6.69,5.813
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,1.0,5.0,1920,7.476,16.724,14.533
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,1.0,10.0,1920,14.952,33.448,29.065
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,1.0,20.0,1920,29.905,66.895,58.131
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,1.0,50.0,1920,74.762,167.239,145.326
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,1.0,100.0,1920,149.525,334.477,290.653
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,2.0,1.0,1920,2.99,6.69,5.813
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,2.0,2.0,1920,5.981,13.379,11.626
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,2.0,5.0,1920,14.952,33.448,29.065
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,2.0,10.0,1920,29.905,66.895,58.131
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,2.0,20.0,1920,59.81,133.791,116.261
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,2.0,50.0,1920,149.525,334.477,290.653
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,2.0,100.0,1920,299.05,668.955,581.306
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,4.0,1.0,1920,5.981,13.379,11.626
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,4.0,2.0,1920,11.962,26.758,23.252
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,4.0,5.0,1920,29.905,66.895,58.131
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,4.0,10.0,1920,59.81,133.791,116.261
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,4.0,20.0,1920,119.62,267.582,232.522
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,4.0,50.0,1920,299.05,668.955,581.306
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,4.0,100.0,1920,598.099,1337.91,1162.612
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,8.0,1.0,1920,11.962,26.758,23.252
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,8.0,2.0,1920,23.924,53.516,46.504
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,8.0,5.0,1920,59.81,133.791,116.261
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,8.0,10.0,1920,119.62,267.582,232.522
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,8.0,20.0,1920,239.24,535.164,465.045
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,8.0,50.0,1920,598.099,1337.91,1162.612
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,8.0,100.0,1920,1196.198,2675.82,2325.223
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,10.0,1.0,1920,14.952,33.448,29.065
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,10.0,2.0,1920,29.905,66.895,58.131
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,10.0,5.0,1920,74.762,167.239,145.326
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,10.0,10.0,1920,149.525,334.477,290.653
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,10.0,20.0,1920,299.05,668.955,581.306
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,10.0,50.0,1920,747.624,1672.387,1453.264
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,10.0,100.0,1920,1495.248,3344.774,2906.529
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,20.0,1.0,1920,29.905,66.895,58.131
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,20.0,2.0,1920,59.81,133.791,116.261
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,20.0,5.0,1920,149.525,334.477,290.653
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,20.0,10.0,1920,299.05,668.955,581.306
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,20.0,20.0,1920,598.099,1337.91,1162.612
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,20.0,50.0,1920,1495.248,3344.774,2906.529
phase_all: generally centered in FOV,path_average_rate_px_s,path-length average rate,88.817,20.0,100.0,1920,2990.496,6689.549,5813.058
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,0.5,1.0,1920,0.568,1.271,1.105
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,0.5,2.0,1920,1.136,2.542,2.209
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,0.5,5.0,1920,2.841,6.356,5.523
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,0.5,10.0,1920,5.682,12.711,11.046
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,0.5,20.0,1920,11.365,25.423,22.092
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,0.5,50.0,1920,28.412,63.556,55.229
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,0.5,100.0,1920,56.825,127.113,110.458
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,1.0,1.0,1920,1.136,2.542,2.209
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,1.0,2.0,1920,2.273,5.085,4.418
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,1.0,5.0,1920,5.682,12.711,11.046
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,1.0,10.0,1920,11.365,25.423,22.092
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,1.0,20.0,1920,22.73,50.845,44.183
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,1.0,50.0,1920,56.825,127.113,110.458
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,1.0,100.0,1920,113.649,254.226,220.916
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,2.0,1.0,1920,2.273,5.085,4.418
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,2.0,2.0,1920,4.546,10.169,8.837
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,2.0,5.0,1920,11.365,25.423,22.092
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,2.0,10.0,1920,22.73,50.845,44.183
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,2.0,20.0,1920,45.46,101.69,88.366
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,2.0,50.0,1920,113.649,254.226,220.916
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,2.0,100.0,1920,227.298,508.452,441.832
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,4.0,1.0,1920,4.546,10.169,8.837
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,4.0,2.0,1920,9.092,20.338,17.673
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,4.0,5.0,1920,22.73,50.845,44.183
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,4.0,10.0,1920,45.46,101.69,88.366
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,4.0,20.0,1920,90.919,203.381,176.733
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,4.0,50.0,1920,227.298,508.452,441.832
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,4.0,100.0,1920,454.596,1016.903,883.664
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,8.0,1.0,1920,9.092,20.338,17.673
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,8.0,2.0,1920,18.184,40.676,35.347
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,8.0,5.0,1920,45.46,101.69,88.366
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,8.0,10.0,1920,90.919,203.381,176.733
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,8.0,20.0,1920,181.839,406.761,353.466
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,8.0,50.0,1920,454.596,1016.903,883.664
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,8.0,100.0,1920,909.193,2033.806,1767.329
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,10.0,1.0,1920,11.365,25.423,22.092
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,10.0,2.0,1920,22.73,50.845,44.183
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,10.0,5.0,1920,56.825,127.113,110.458
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,10.0,10.0,1920,113.649,254.226,220.916
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,10.0,20.0,1920,227.298,508.452,441.832
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,10.0,50.0,1920,568.245,1271.129,1104.58
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,10.0,100.0,1920,1136.491,2542.258,2209.161
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,20.0,1.0,1920,22.73,50.845,44.183
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,20.0,2.0,1920,45.46,101.69,88.366
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,20.0,5.0,1920,113.649,254.226,220.916
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,20.0,10.0,1920,227.298,508.452,441.832
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,20.0,20.0,1920,454.596,1016.903,883.664
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,20.0,50.0,1920,1136.491,2542.258,2209.161
phase_all: generally centered in FOV,step_rate_median_px_s,median consecutive-step rate,67.507,20.0,100.0,1920,2272.982,5084.515,4418.322
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,0.5,1.0,1920,1.99,4.452,3.869
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,0.5,2.0,1920,3.98,8.904,7.737
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,0.5,5.0,1920,9.951,22.26,19.344
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,0.5,10.0,1920,19.902,44.52,38.687
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,0.5,20.0,1920,39.805,89.041,77.374
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,0.5,50.0,1920,99.512,222.602,193.436
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,0.5,100.0,1920,199.024,445.205,386.872
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,1.0,1.0,1920,3.98,8.904,7.737
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,1.0,2.0,1920,7.961,17.808,15.475
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,1.0,5.0,1920,19.902,44.52,38.687
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,1.0,10.0,1920,39.805,89.041,77.374
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,1.0,20.0,1920,79.61,178.082,154.749
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,1.0,50.0,1920,199.024,445.205,386.872
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,1.0,100.0,1920,398.049,890.41,773.745
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,2.0,1.0,1920,7.961,17.808,15.475
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,2.0,2.0,1920,15.922,35.616,30.95
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,2.0,5.0,1920,39.805,89.041,77.374
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,2.0,10.0,1920,79.61,178.082,154.749
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,2.0,20.0,1920,159.219,356.164,309.498
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,2.0,50.0,1920,398.049,890.41,773.745
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,2.0,100.0,1920,796.097,1780.819,1547.489
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,4.0,1.0,1920,15.922,35.616,30.95
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,4.0,2.0,1920,31.844,71.233,61.9
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,4.0,5.0,1920,79.61,178.082,154.749
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,4.0,10.0,1920,159.219,356.164,309.498
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,4.0,20.0,1920,318.439,712.328,618.996
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,4.0,50.0,1920,796.097,1780.819,1547.489
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,4.0,100.0,1920,1592.195,3561.639,3094.978
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,8.0,1.0,1920,31.844,71.233,61.9
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,8.0,2.0,1920,63.688,142.466,123.799
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,8.0,5.0,1920,159.219,356.164,309.498
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,8.0,10.0,1920,318.439,712.328,618.996
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,8.0,20.0,1920,636.878,1424.655,1237.991
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,8.0,50.0,1920,1592.195,3561.639,3094.978
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,8.0,100.0,1920,3184.39,7123.277,6189.957
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,10.0,1.0,1920,39.805,89.041,77.374
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,10.0,2.0,1920,79.61,178.082,154.749
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,10.0,5.0,1920,199.024,445.205,386.872
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,10.0,10.0,1920,398.049,890.41,773.745
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,10.0,20.0,1920,796.097,1780.819,1547.489
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,10.0,50.0,1920,1990.244,4452.048,3868.723
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,10.0,100.0,1920,3980.487,8904.096,7737.446
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,20.0,1.0,1920,79.61,178.082,154.749
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,20.0,2.0,1920,159.219,356.164,309.498
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,20.0,5.0,1920,398.049,890.41,773.745
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,20.0,10.0,1920,796.097,1780.819,1547.489
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,20.0,20.0,1920,1592.195,3561.639,3094.978
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,20.0,50.0,1920,3980.487,8904.096,7737.446
phase_all: generally centered in FOV,step_rate_p95_px_s,p95 consecutive-step rate,236.439,20.0,100.0,1920,7960.974,17808.193,15474.892
phase_accepted_only: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,1.0,1920,0.018,0.041,0.035
phase_accepted_only: generally centered in FOV,net_rate_px_s,net start-to-end rate,2.164,0.5,2.0,1920,0.036,0.081,0.071
