video,dense_frame_index,approx_second,source_frame_index,object_x_full_frame,object_y_full_frame,dx_from_frame_center,dy_from_frame_center,predicted_x_from_manual_seed,predicted_y_from_manual_seed,refinement_delta_px,object_bbox_w,object_bbox_h,object_component_area,object_max_luma,object_mean_luma,nearest_colored_overlay_px,overlay_relation,review_confidence,nearest_seed_quality,manual_seed_match,manual_control_delta_px,phase,nearest_seed_caveat,marking_basis,raw_frame_path,annotated_frame_path,zoom_patch_path
DOD_111689030.mp4,385,77.0,2310,559.3,704.7,-400.7,164.7,559.0,706.0,1.34,15,21,266,255,249.56,67.46,separate from colored overlay,high,high,yes,1.34,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0385.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0385_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0385_patch.jpg
DOD_111689030.mp4,386,77.2,2316,559.2,677.9,-400.8,137.9,558.8,679.0,1.17,16,25,314,255,249.79,93.04,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0386.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0386_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0386_patch.jpg
DOD_111689030.mp4,387,77.4,2322,559.8,646.0,-400.2,106.0,558.6,652.0,6.1,16,22,298,255,250.21,115.03,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0387.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0387_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0387_patch.jpg
DOD_111689030.mp4,388,77.6,2328,558.5,614.1,-401.5,74.1,558.4,625.0,10.92,16,25,327,255,249.86,82.75,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0388.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0388_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0388_patch.jpg
DOD_111689030.mp4,389,77.8,2334,557.7,590.7,-402.3,50.7,558.2,598.0,7.31,16,22,273,255,249.63,59.42,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0389.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0389_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0389_patch.jpg
DOD_111689030.mp4,390,78.0,2340,556.8,570.0,-403.2,30.0,558.0,571.0,1.51,16,27,331,255,249.77,38.1,separate from colored overlay,high,high,yes,1.51,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0390.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0390_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0390_patch.jpg
DOD_111689030.mp4,391,78.2,2346,557.0,546.1,-403.0,6.1,558.0,551.8,5.83,17,26,337,255,250.44,14.2,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0391.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0391_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0391_patch.jpg
DOD_111689030.mp4,392,78.4,2352,559.7,515.1,-400.3,-24.9,558.0,532.6,17.59,16,20,263,255,249.48,8.08,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0392.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0392_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0392_patch.jpg
DOD_111689030.mp4,393,78.6,2358,559.3,497.1,-400.7,-42.9,558.0,513.4,16.4,15,24,273,255,250.46,25.95,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0393.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0393_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0393_patch.jpg
DOD_111689030.mp4,394,78.8,2364,560.2,480.8,-399.8,-59.2,558.0,494.2,13.59,14,23,283,255,250.68,41.04,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0394.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0394_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0394_patch.jpg
DOD_111689030.mp4,395,79.0,2370,559.6,475.0,-400.4,-65.0,558.0,475.0,1.62,14,22,246,255,249.42,46.02,separate from colored overlay,high,high,yes,1.62,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0395.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0395_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0395_patch.jpg
DOD_111689030.mp4,396,79.2,2376,559.8,472.4,-400.2,-67.6,558.4,474.2,2.26,17,24,299,255,250.04,48.58,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0396.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0396_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0396_patch.jpg
DOD_111689030.mp4,397,79.4,2382,560.1,470.5,-399.9,-69.5,558.8,473.4,3.19,15,26,297,255,250.01,50.52,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0397.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0397_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0397_patch.jpg
DOD_111689030.mp4,398,79.6,2388,560.1,470.3,-399.9,-69.7,559.2,472.6,2.44,15,26,297,255,250.96,50.66,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0398.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0398_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0398_patch.jpg
DOD_111689030.mp4,399,79.8,2394,559.2,468.9,-400.8,-71.1,559.6,471.8,2.91,15,24,280,255,250.32,52.08,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0399.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0399_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0399_patch.jpg
DOD_111689030.mp4,400,80.0,2400,559.7,470.4,-400.3,-69.6,560.0,471.0,0.67,16,26,295,255,250.56,50.62,separate from colored overlay,high,high,yes,0.67,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0400.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0400_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0400_patch.jpg
DOD_111689030.mp4,401,80.2,2406,561.0,475.9,-399.0,-64.1,559.0,479.0,3.64,15,21,262,255,250.63,46.38,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0401.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0401_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0401_patch.jpg
DOD_111689030.mp4,402,80.4,2412,559.5,483.7,-400.5,-56.3,558.0,487.0,3.6,16,25,264,255,249.97,37.29,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0402.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0402_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0402_patch.jpg
DOD_111689030.mp4,403,80.6,2418,558.0,491.4,-402.0,-48.6,557.0,495.0,3.7,16,26,288,255,249.95,29.56,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0403.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0403_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0403_patch.jpg
DOD_111689030.mp4,404,80.8,2424,554.0,505.2,-406.0,-34.8,556.0,503.0,3.02,15,24,274,255,249.5,15.75,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0404.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0404_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0404_patch.jpg
DOD_111689030.mp4,405,81.0,2430,553.7,512.2,-406.3,-27.8,555.0,511.0,1.78,15,21,236,255,249.37,8.92,near colored overlay,high,high,yes,1.78,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0405.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0405_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0405_patch.jpg
DOD_111689030.mp4,406,81.2,2436,553.5,517.0,-406.5,-23.0,557.8,521.2,6.03,14,13,150,255,245.24,4.07,intersects colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0406.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0406_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0406_patch.jpg
DOD_111689030.mp4,407,81.4,2442,555.2,536.4,-404.8,-3.6,560.6,531.4,7.32,14,17,194,255,245.06,8.38,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0407.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0407_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0407_patch.jpg
DOD_111689030.mp4,408,81.6,2448,556.6,542.4,-403.4,2.4,563.4,541.6,6.85,15,22,239,255,249.87,14.38,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0408.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0408_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0408_patch.jpg
DOD_111689030.mp4,409,81.8,2454,561.6,552.2,-398.4,12.2,566.2,551.8,4.61,14,24,263,255,249.22,22.17,near colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0409.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0409_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0409_patch.jpg
DOD_111689030.mp4,410,82.0,2460,568.5,563.5,-391.5,23.5,569.0,562.0,1.62,14,24,248,255,249.06,31.54,separate from colored overlay,high,high,yes,1.62,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0410.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0410_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0410_patch.jpg
DOD_111689030.mp4,411,82.2,2466,574.7,572.8,-385.3,32.8,579.6,563.4,10.62,13,23,212,255,249.18,38.81,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0411.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0411_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0411_patch.jpg
DOD_111689030.mp4,412,82.4,2472,583.2,579.5,-376.8,39.5,590.2,564.8,16.3,15,22,220,255,248.7,45.5,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0412.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0412_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0412_patch.jpg
DOD_111689030.mp4,413,82.6,2478,593.1,579.8,-366.9,39.8,600.8,566.2,15.61,14,22,225,255,248.57,46.07,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0413.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0413_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0413_patch.jpg
DOD_111689030.mp4,414,82.8,2484,609.0,571.2,-351.0,31.2,611.4,567.6,4.27,13,23,213,255,248.56,41.74,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0414.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0414_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0414_patch.jpg
DOD_111689030.mp4,415,83.0,2490,622.3,568.9,-337.7,28.9,622.0,569.0,0.33,13,10,95,255,216.13,48.95,separate from colored overlay,high,high,yes,0.33,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0415.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0415_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0415_patch.jpg
DOD_111689030.mp4,416,83.2,2496,639.1,572.6,-320.9,32.6,634.0,552.0,21.21,5,4,17,179,174.88,42.37,separate from colored overlay,high,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0416.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0416_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0416_patch.jpg
DOD_111689030.mp4,417,83.4,2502,662.2,509.9,-297.8,-30.1,646.0,535.0,29.84,5,8,28,197,184.82,19.07,near colored overlay,medium,high,,,post-zoom sustained interval,accepted; compact bright object/contrast is visible in raw crop and zoom patch,manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0417.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0417_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0417_patch.jpg
DOD_111689030.mp4,418,83.6,2508,660.7,511.4,-299.3,-28.6,658.0,518.0,7.13,19,12,161,255,223.36,18.31,near colored overlay,medium,medium,,,post-zoom sustained interval,"accepted, but coordinate confidence reduced by nearby overlay/redaction edge, zoom texture, or partial field context",manual-seed interpolation plus local bright-feature refinement,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/raw-frames/frame_0418.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/annotated-frames/frame_0418_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/dense-marking/DOD_111689030/object-zoom-patches/frame_0418_patch.jpg
